SEQN,age,gender,screen_hours,sleep_hours,PAQ710,PAQ715,PAD680,weight,SDMVPSU,SDMVSTRA
86405.0,80.0,Male,7.0,8.0,5.0,2.0,,14340.523275,1.0,125.0
86406.0,80.0,Male,11.0,9.0,3.0,8.0,,36357.675929,1.0,119.0
86409.0,21.0,Female,5.0,7.0,1.0,4.0,,28307.578582,1.0,124.0
86410.0,16.0,Male,2.0,8.0,2.0,5.397605346934028e-79,,13149.569579,2.0,131.0
86413.0,44.0,Female,1.0795210693868056e-78,7.5,5.397605346934028e-79,5.397605346934028e-79,,121496.52817,2.0,120.0
86415.0,21.0,Female,3.0,7.0,3.0,5.397605346934028e-79,,83460.922658,2.0,123.0
86416.0,51.0,Female,13.0,4.0,5.0,8.0,,44522.073852,2.0,125.0
86417.0,40.0,Male,3.0,6.5,2.0,1.0,,20770.955139,1.0,133.0
86418.0,57.0,Male,2.0,7.0,2.0,5.397605346934028e-79,,17607.214153,1.0,123.0
86420.0,80.0,Male,4.0,8.0,2.0,2.0,,17458.93465,1.0,130.0
86424.0,23.0,Male,16.0,8.0,8.0,8.0,,34504.294725,1.0,128.0
86425.0,25.0,Female,4.0,8.0,4.0,5.397605346934028e-79,,27521.266974,1.0,128.0
86426.0,75.0,Female,11.0,6.0,3.0,8.0,,24294.258781,1.0,129.0
86428.0,39.0,Male,2.0,8.0,1.0,1.0,,33497.493011,1.0,126.0
86430.0,66.0,Male,4.0,9.5,4.0,5.397605346934028e-79,,10239.964119,1.0,127.0
86432.0,80.0,Male,13.0,11.0,5.0,8.0,,17927.006654,2.0,128.0
86433.0,78.0,Male,3.0,9.5,2.0,1.0,,79560.899251,2.0,131.0
86435.0,72.0,Male,8.0,7.5,5.397605346934028e-79,8.0,,11344.197645,1.0,121.0
86436.0,30.0,Female,2.0,8.0,1.0,1.0,,54739.949819,1.0,126.0
86439.0,67.0,Male,12.0,10.5,4.0,8.0,,12207.075185,1.0,126.0
86441.0,50.0,Female,1.0,6.0,1.0,5.397605346934028e-79,,25154.477913,2.0,122.0
86443.0,59.0,Male,6.0,6.0,2.0,4.0,,122869.397649,2.0,123.0
86444.0,44.0,Male,1.0,8.0,1.0,5.397605346934028e-79,,21346.59652,2.0,124.0
86445.0,51.0,Male,7.0,7.0,2.0,5.0,,15676.170163,2.0,129.0
86446.0,51.0,Female,7.0,8.0,2.0,5.0,,169653.762617,2.0,121.0
86447.0,22.0,Female,8.0,10.0,5.0,3.0,,68049.288397,2.0,131.0
86450.0,77.0,Male,11.0,7.5,3.0,8.0,,9714.7824,1.0,133.0
86451.0,63.0,Male,5.0,5.0,5.0,5.397605346934028e-79,,6857.420201,1.0,124.0
86452.0,45.0,Male,10.0,7.5,2.0,8.0,,22974.896483,2.0,129.0
86453.0,36.0,Female,10.0,5.5,8.0,2.0,,26136.514459,2.0,130.0
86454.0,64.0,Male,5.0,7.0,3.0,2.0,,7433.93746,1.0,120.0
86456.0,36.0,Female,3.0,7.5,3.0,5.397605346934028e-79,,30777.317538,2.0,128.0
86458.0,44.0,Female,1.0795210693868056e-78,7.0,5.397605346934028e-79,5.397605346934028e-79,,39300.188564,1.0,132.0
86459.0,50.0,Female,2.0,8.0,2.0,5.397605346934028e-79,,18990.327162,1.0,127.0
86460.0,37.0,Female,3.0,7.5,2.0,1.0,,62553.923968,1.0,130.0
86461.0,31.0,Female,8.0,5.0,5.397605346934028e-79,8.0,,23928.976208,1.0,127.0
86463.0,66.0,Male,1.0,6.0,1.0,5.397605346934028e-79,,5.397605346934028e-79,1.0,123.0
86465.0,16.0,Male,6.0,9.0,3.0,3.0,,18432.834251,1.0,120.0
86467.0,23.0,Female,3.0,7.0,3.0,5.397605346934028e-79,,29654.279519,1.0,123.0
86468.0,79.0,Female,,9.0,,5.397605346934028e-79,,23140.097228,1.0,119.0
86472.0,30.0,Female,2.0,8.0,2.0,5.397605346934028e-79,,104496.113097,2.0,120.0
86473.0,62.0,Female,11.0,10.5,3.0,8.0,,10050.033571,1.0,128.0
86474.0,76.0,Male,9.0,8.0,1.0,8.0,,11988.966817,2.0,127.0
86476.0,18.0,Female,1.0,7.0,5.397605346934028e-79,1.0,,15966.218149,2.0,120.0
86477.0,80.0,Female,4.0,9.0,4.0,5.397605346934028e-79,,42402.720943,2.0,131.0
86479.0,21.0,Female,2.0,9.0,1.0,1.0,,52020.564576,2.0,132.0
86480.0,65.0,Male,4.0,8.0,2.0,2.0,,8017.821555,1.0,124.0
86482.0,46.0,Female,6.0,8.5,5.0,1.0,,27144.101745,2.0,132.0
86483.0,22.0,Male,8.0,5.0,3.0,5.0,,16119.531221,1.0,133.0
86485.0,69.0,Female,4.0,4.0,3.0,1.0,,20528.270169,2.0,132.0
86487.0,43.0,Male,2.0,8.0,1.0,1.0,,36096.616155,2.0,123.0
86490.0,31.0,Female,5.0,9.0,5.0,5.397605346934028e-79,,114824.728729,2.0,125.0
86491.0,20.0,Male,10.0,9.5,5.0,5.0,,5.397605346934028e-79,1.0,119.0
86492.0,17.0,Female,12.0,8.0,4.0,8.0,,14803.394942,1.0,126.0
86493.0,44.0,Female,11.0,7.5,8.0,3.0,,48461.700126,2.0,124.0
86494.0,80.0,Female,6.0,7.5,4.0,2.0,,38585.540279,1.0,131.0
86495.0,68.0,Female,4.0,8.0,4.0,5.397605346934028e-79,,18846.775207,2.0,128.0
86496.0,52.0,Female,13.0,7.0,5.0,8.0,,23886.931687,2.0,128.0
86498.0,73.0,Female,5.0,4.0,4.0,1.0,,11109.785774,1.0,121.0
86499.0,19.0,Male,7.0,7.0,2.0,5.0,,16047.359835,1.0,126.0
86500.0,60.0,Male,10.0,7.5,2.0,8.0,,14068.051801,2.0,133.0
86505.0,64.0,Male,9.0,7.5,1.0,8.0,,11279.560958,2.0,126.0
86506.0,24.0,Male,16.0,12.0,8.0,8.0,,92969.945651,1.0,125.0
86507.0,30.0,Male,1.0795210693868056e-78,7.0,5.397605346934028e-79,5.397605346934028e-79,,28885.673062,2.0,132.0
86510.0,36.0,Female,3.0,10.0,2.0,1.0,,34495.753633,1.0,129.0
86511.0,16.0,Female,10.0,8.5,2.0,8.0,,17820.809336,1.0,121.0
86512.0,59.0,Male,4.0,6.5,2.0,2.0,,174545.304197,2.0,120.0
86513.0,26.0,Female,5.0,11.5,1.0,4.0,60.0,5.397605346934028e-79,1.0,119.0
86514.0,44.0,Male,1.0,8.5,1.0,5.397605346934028e-79,,48264.844812,1.0,120.0
86515.0,61.0,Male,8.0,9.0,5.397605346934028e-79,8.0,,7244.450286,1.0,121.0
86516.0,71.0,Male,8.0,6.5,4.0,4.0,,92955.350931,2.0,123.0
86517.0,25.0,Male,1.0,6.5,1.0,5.397605346934028e-79,,35473.822381,1.0,128.0
86518.0,26.0,Male,4.0,7.5,2.0,2.0,,27757.33553,2.0,125.0
86519.0,71.0,Female,5.0,8.0,3.0,2.0,,22021.022429,2.0,122.0
86520.0,39.0,Female,2.0,8.0,2.0,5.397605346934028e-79,,150234.201593,2.0,127.0
86521.0,50.0,Male,10.0,5.5,2.0,8.0,,16604.281793,1.0,121.0
86522.0,57.0,Female,10.0,10.5,2.0,8.0,,47772.929376,2.0,130.0
86524.0,21.0,Female,9.0,10.0,1.0,8.0,,23323.040405,1.0,121.0
86525.0,68.0,Male,1.0795210693868056e-78,3.0,5.397605346934028e-79,5.397605346934028e-79,,10619.793851,1.0,124.0
86526.0,32.0,Male,13.0,6.0,5.0,8.0,,35018.847822,1.0,132.0
86528.0,37.0,Female,9.0,7.5,1.0,8.0,60.0,24546.678148,2.0,131.0
86529.0,17.0,Male,2.0,8.5,1.0,1.0,,29930.719232,2.0,123.0
86530.0,58.0,Female,3.0,8.0,3.0,5.397605346934028e-79,,62254.26943,2.0,131.0
86532.0,19.0,Female,10.0,8.0,5.0,5.0,,13328.286973,1.0,133.0
86534.0,43.0,Female,4.0,6.0,3.0,1.0,,26242.048832,1.0,129.0
86536.0,17.0,Female,8.0,8.0,5.0,3.0,,27474.094636,1.0,128.0
86537.0,80.0,Female,6.0,7.0,4.0,2.0,,33453.677493,2.0,126.0
86539.0,19.0,Female,1.0795210693868056e-78,9.0,5.397605346934028e-79,5.397605346934028e-79,,71221.520715,2.0,120.0
86540.0,43.0,Male,8.0,4.0,5.397605346934028e-79,8.0,60.0,30457.17899,1.0,125.0
86541.0,18.0,Male,4.0,4.5,2.0,2.0,,14421.754617,1.0,132.0
86542.0,64.0,Male,3.0,8.5,3.0,5.397605346934028e-79,,159320.211317,2.0,123.0
86544.0,46.0,Female,6.0,11.0,4.0,2.0,,25934.081976,1.0,119.0
86546.0,69.0,Male,4.0,9.0,4.0,5.397605346934028e-79,,151692.869453,2.0,125.0
86548.0,69.0,Male,11.0,7.0,3.0,8.0,,42412.560836,1.0,119.0
86549.0,44.0,Male,11.0,10.5,3.0,8.0,,5.397605346934028e-79,2.0,132.0
86551.0,25.0,Male,5.0,8.0,3.0,2.0,,24563.983389,2.0,132.0
86552.0,37.0,Female,11.0,8.5,3.0,8.0,,54920.180587,1.0,121.0
86553.0,35.0,Male,16.0,6.0,8.0,8.0,,34156.09028,1.0,122.0
86555.0,33.0,Male,,5.0,,5.0,,27308.211931,2.0,133.0
86556.0,31.0,Female,9.0,7.0,1.0,8.0,,31188.429608,2.0,131.0
86557.0,52.0,Female,1.0795210693868056e-78,10.0,5.397605346934028e-79,5.397605346934028e-79,,19471.736929,1.0,120.0
86558.0,60.0,Male,3.0,6.0,2.0,1.0,,10654.773012,2.0,119.0
86560.0,24.0,Male,12.0,7.0,4.0,8.0,,31666.693853,1.0,120.0
86563.0,58.0,Male,1.0795210693868056e-78,8.0,5.397605346934028e-79,5.397605346934028e-79,,29122.019625,2.0,131.0
86564.0,64.0,Male,5.0,7.5,4.0,1.0,,16147.1357,1.0,132.0
86565.0,66.0,Male,5.0,9.0,4.0,1.0,,43696.419262,2.0,130.0
86566.0,40.0,Female,4.0,7.0,4.0,5.397605346934028e-79,,18329.700433,1.0,123.0
86567.0,80.0,Female,2.0,8.0,2.0,5.397605346934028e-79,,37812.828755,1.0,125.0
86568.0,46.0,Female,3.0,7.0,1.0,2.0,,87386.780755,1.0,130.0
86569.0,23.0,Male,5.0,8.5,3.0,2.0,,39138.951576,2.0,121.0
86572.0,40.0,Female,6.0,9.0,2.0,4.0,,20783.109641,1.0,129.0
86573.0,65.0,Male,5.0,7.0,2.0,3.0,,21175.810319,2.0,122.0
86574.0,30.0,Male,5.0,8.0,5.397605346934028e-79,5.0,,97424.807282,2.0,131.0
86575.0,27.0,Male,9.0,7.5,1.0,8.0,,62392.773979,2.0,124.0
86579.0,47.0,Male,1.0,9.0,1.0,5.397605346934028e-79,,163654.139657,2.0,121.0
86580.0,59.0,Male,13.0,4.0,5.0,8.0,,177064.054262,1.0,121.0
86581.0,65.0,Male,3.0,7.5,3.0,5.397605346934028e-79,,143888.046693,2.0,124.0
86583.0,70.0,Male,10.0,9.0,2.0,8.0,,13653.854704,2.0,129.0
86584.0,52.0,Female,4.0,7.0,3.0,1.0,,26172.194574,1.0,123.0
86586.0,28.0,Female,4.0,8.0,3.0,1.0,,17022.592123,2.0,133.0
86588.0,65.0,Male,9.0,8.5,1.0,8.0,,8308.602404,1.0,133.0
86590.0,42.0,Female,5.0,8.5,5.0,5.397605346934028e-79,,29191.636248,1.0,122.0
86591.0,53.0,Male,2.0,6.5,2.0,5.397605346934028e-79,,24267.805187,1.0,127.0
86592.0,28.0,Male,1.0,7.5,1.0,5.397605346934028e-79,,27825.892761,2.0,131.0
86594.0,38.0,Male,11.0,8.0,3.0,8.0,,5.397605346934028e-79,1.0,128.0
86597.0,69.0,Male,4.0,9.0,2.0,2.0,,40645.858235,1.0,121.0
86598.0,25.0,Male,16.0,8.0,8.0,8.0,,110117.751214,2.0,123.0
86599.0,27.0,Male,9.0,7.0,8.0,1.0,,81921.13992,2.0,132.0
86600.0,25.0,Female,6.0,8.0,2.0,4.0,,62038.444519,2.0,130.0
86601.0,23.0,Male,8.0,8.0,5.397605346934028e-79,8.0,,35764.682444,1.0,124.0
86603.0,53.0,Female,2.0,9.0,1.0,1.0,,5.397605346934028e-79,1.0,123.0
86604.0,80.0,Male,13.0,7.5,5.0,8.0,,47527.991572,1.0,125.0
86606.0,50.0,Female,1.0,8.0,1.0,5.397605346934028e-79,,167975.744836,1.0,127.0
86607.0,30.0,Female,9.0,4.0,8.0,1.0,,34883.587268,1.0,132.0
86609.0,33.0,Male,13.0,5.0,5.0,8.0,,24053.07522,2.0,131.0
86610.0,52.0,Female,11.0,7.0,3.0,8.0,,19355.327344,1.0,128.0
86611.0,28.0,Female,3.0,5.0,2.0,1.0,,39379.822864,2.0,123.0
86613.0,38.0,Female,16.0,8.0,8.0,8.0,,72554.876065,2.0,123.0
86614.0,55.0,Male,1.0,6.5,1.0,5.397605346934028e-79,,17795.507643,2.0,133.0
86617.0,39.0,Male,8.0,7.0,5.397605346934028e-79,8.0,60.0,25463.372657,1.0,120.0
86618.0,34.0,Female,4.0,8.0,2.0,2.0,,27364.376236,2.0,127.0
86620.0,58.0,Male,12.0,8.0,4.0,8.0,,46089.682742,1.0,128.0
86621.0,48.0,Male,13.0,12.0,5.0,8.0,,40904.267255,1.0,130.0
86623.0,55.0,Male,3.0,7.0,3.0,5.397605346934028e-79,,5.397605346934028e-79,1.0,126.0
86624.0,51.0,Male,1.0795210693868056e-78,7.0,5.397605346934028e-79,5.397605346934028e-79,,136593.711328,2.0,131.0
86626.0,41.0,Female,6.0,8.0,2.0,4.0,,19598.546281,2.0,119.0
86627.0,68.0,Female,5.0,7.5,5.0,5.397605346934028e-79,,16380.582708,1.0,125.0
86628.0,80.0,Female,3.0,13.0,3.0,5.397605346934028e-79,,16018.196896,1.0,124.0
86629.0,23.0,Female,2.0,8.0,1.0,1.0,,109037.684638,2.0,122.0
86630.0,35.0,Male,10.0,5.0,2.0,8.0,,5.397605346934028e-79,2.0,131.0
86632.0,24.0,Female,7.0,10.0,5.0,2.0,,27046.920272,2.0,131.0
86633.0,62.0,Female,7.0,8.0,4.0,3.0,,40494.826023,2.0,126.0
86636.0,18.0,Male,5.0,,2.0,3.0,,23560.488116,1.0,128.0
86637.0,40.0,Female,4.0,8.0,3.0,1.0,,24357.35114,1.0,123.0
86638.0,39.0,Male,10.0,8.0,2.0,8.0,,24952.57168,1.0,125.0
86639.0,46.0,Female,3.0,8.5,2.0,1.0,,16044.022252,1.0,133.0
86640.0,59.0,Male,2.0,6.5,2.0,5.397605346934028e-79,,25282.425927,1.0,125.0
86641.0,59.0,Female,5.0,10.0,5.0,5.397605346934028e-79,,122097.71529,1.0,125.0
86644.0,80.0,Male,8.0,7.5,5.397605346934028e-79,8.0,,13255.61071,1.0,131.0
86645.0,45.0,Female,1.0,9.0,1.0,5.397605346934028e-79,,32333.786303,2.0,132.0
86646.0,80.0,Male,6.0,9.0,3.0,3.0,,19345.205651,2.0,122.0
86648.0,16.0,Male,6.0,7.5,3.0,3.0,,21543.817299,1.0,132.0
86649.0,32.0,Female,2.0,7.0,2.0,5.397605346934028e-79,,25509.061817,1.0,128.0
86650.0,78.0,Female,4.0,8.0,4.0,5.397605346934028e-79,,17205.497032,1.0,124.0
86652.0,59.0,Male,12.0,6.0,4.0,8.0,,24661.077499,1.0,121.0
86654.0,16.0,Male,7.0,9.0,3.0,4.0,,85927.328985,1.0,130.0
86655.0,54.0,Male,1.0795210693868056e-78,10.0,5.397605346934028e-79,5.397605346934028e-79,,35880.833947,1.0,130.0
86656.0,71.0,Male,,12.0,,8.0,,8276.633696,1.0,120.0
86657.0,67.0,Male,13.0,8.5,5.0,8.0,,9723.062403,2.0,126.0
86658.0,26.0,Male,8.0,8.0,5.0,3.0,,26891.368357,2.0,133.0
86660.0,17.0,Female,11.0,11.0,3.0,8.0,,77127.919267,1.0,121.0
86661.0,62.0,Male,9.0,7.5,1.0,8.0,,8138.390301,1.0,124.0
86662.0,70.0,Male,11.0,7.0,3.0,8.0,,14952.783786,2.0,125.0
86663.0,40.0,Male,12.0,10.0,4.0,8.0,,44090.477508,1.0,128.0
86664.0,69.0,Male,13.0,9.0,5.0,8.0,,11205.705985,2.0,131.0
86665.0,68.0,Female,10.0,7.0,2.0,8.0,,20903.740118,2.0,120.0
86666.0,18.0,Female,10.0,5.5,5.0,5.0,,14828.730796,2.0,126.0
86667.0,63.0,Female,10.0,7.0,2.0,8.0,,22303.666233,2.0,122.0
86668.0,37.0,Male,7.0,10.0,5.0,2.0,,24648.417714,2.0,119.0
86669.0,76.0,Male,6.0,8.0,5.0,1.0,,20072.654106,2.0,132.0
86670.0,25.0,Female,16.0,9.0,8.0,8.0,,31859.122926,2.0,121.0
86671.0,25.0,Male,2.0,9.0,2.0,5.397605346934028e-79,,58353.772962,1.0,122.0
86672.0,17.0,Female,4.0,7.0,1.0,3.0,,22312.370231,2.0,131.0
86674.0,62.0,Male,6.0,7.0,5.0,1.0,,152464.910161,2.0,121.0
86675.0,62.0,Female,10.0,5.0,2.0,8.0,,6150.352756,1.0,124.0
86676.0,43.0,Male,9.0,6.0,1.0,8.0,,38208.126548,1.0,133.0
86677.0,24.0,Male,8.0,8.0,5.0,3.0,,106919.563742,2.0,132.0
86679.0,23.0,Male,4.0,7.0,2.0,2.0,,41452.688427,1.0,131.0
86681.0,44.0,Female,1.0795210693868056e-78,8.0,5.397605346934028e-79,5.397605346934028e-79,,14967.065726,1.0,131.0
86683.0,44.0,Male,8.0,13.0,5.397605346934028e-79,8.0,,5.397605346934028e-79,1.0,124.0
86685.0,63.0,Male,13.0,11.0,5.0,8.0,,23242.602355,1.0,129.0
86686.0,37.0,Female,3.0,8.0,2.0,1.0,,36876.685959,1.0,132.0
86687.0,53.0,Female,5.0,7.5,3.0,2.0,,24071.620667,2.0,128.0
86689.0,30.0,Female,6.0,8.5,5.0,1.0,,19553.143082,1.0,125.0
86691.0,55.0,Male,4.0,6.5,3.0,1.0,,99287.934073,1.0,131.0
86692.0,80.0,Male,13.0,12.0,5.0,8.0,,14340.523275,1.0,125.0
86695.0,75.0,Female,11.0,7.0,3.0,8.0,,23400.145838,2.0,132.0
86696.0,67.0,Female,10.0,10.5,2.0,8.0,,10308.753498,1.0,133.0
86697.0,42.0,Female,1.0,8.0,1.0,5.397605346934028e-79,60.0,19079.635179,2.0,131.0
86698.0,40.0,Female,9.0,7.5,1.0,8.0,,26888.597034,2.0,122.0
86699.0,71.0,Male,4.0,9.5,3.0,1.0,,54105.881387,2.0,127.0
86701.0,49.0,Male,4.0,7.5,1.0,3.0,,26125.66476,2.0,122.0
86703.0,59.0,Female,5.0,8.0,3.0,2.0,,37581.456972,1.0,125.0
86705.0,59.0,Female,9.0,7.5,1.0,8.0,,15525.331408,1.0,128.0
86706.0,79.0,Female,8.0,8.5,3.0,5.0,,59109.953569,2.0,127.0
86707.0,30.0,Female,10.0,6.0,2.0,8.0,,28305.23277,1.0,126.0
86709.0,17.0,Male,7.0,8.5,4.0,3.0,,15227.240813,1.0,121.0
86710.0,33.0,Male,8.0,7.0,3.0,5.0,,29627.834221,2.0,128.0
86712.0,64.0,Male,4.0,7.5,2.0,2.0,,23058.210023,2.0,128.0
86713.0,65.0,Male,6.0,6.0,5.0,1.0,,10648.861137,1.0,123.0
86715.0,50.0,Male,3.0,7.5,3.0,5.397605346934028e-79,,163383.500959,1.0,127.0
86717.0,62.0,Female,10.0,10.0,2.0,8.0,,49521.494035,2.0,123.0
86718.0,44.0,Male,4.0,9.0,3.0,1.0,,18472.819902,1.0,123.0
86719.0,62.0,Male,5.0,8.5,5.0,5.397605346934028e-79,,12394.616226,2.0,122.0
86720.0,34.0,Female,4.0,9.0,3.0,1.0,,32735.863591,2.0,121.0
86722.0,40.0,Female,2.0,8.0,2.0,5.397605346934028e-79,,16630.511569,2.0,129.0
86727.0,41.0,Male,1.0,8.0,1.0,5.397605346934028e-79,,37088.569832,2.0,120.0
86728.0,32.0,Female,16.0,10.0,8.0,8.0,,27636.170432,1.0,124.0
86729.0,17.0,Male,1.0795210693868056e-78,7.0,5.397605346934028e-79,5.397605346934028e-79,60.0,44891.135141,1.0,131.0
86730.0,78.0,Male,13.0,7.5,5.0,8.0,,12320.306534,1.0,131.0
86731.0,29.0,Male,16.0,5.0,8.0,8.0,,42336.257835,2.0,128.0
86732.0,69.0,Male,10.0,9.0,2.0,8.0,,9166.303624,2.0,123.0
86733.0,35.0,Male,16.0,6.5,8.0,8.0,,129937.592774,2.0,121.0
86736.0,45.0,Female,1.0,8.5,1.0,5.397605346934028e-79,,134925.145502,2.0,128.0
86737.0,50.0,Male,5.0,7.0,3.0,2.0,,26853.759413,1.0,127.0
86740.0,57.0,Male,6.0,6.0,5.0,1.0,,18478.27775,1.0,127.0
86741.0,77.0,Female,13.0,5.0,5.0,8.0,,16901.948131,2.0,131.0
86742.0,54.0,Male,4.0,8.5,3.0,1.0,,41422.287072,2.0,127.0
86744.0,25.0,Male,7.0,9.0,2.0,5.0,,28120.204108,2.0,132.0
86745.0,65.0,Male,12.0,6.0,4.0,8.0,,8138.390301,1.0,124.0
86746.0,53.0,Female,2.0,7.5,2.0,5.397605346934028e-79,,65357.234489,1.0,127.0
86747.0,47.0,Male,6.0,,5.0,1.0,,75446.186928,1.0,131.0
86748.0,63.0,Male,13.0,6.0,5.0,8.0,,13381.91364,2.0,130.0
86752.0,35.0,Female,1.0,9.5,1.0,5.397605346934028e-79,,52093.183012,1.0,130.0
86753.0,80.0,Female,5.0,9.5,3.0,2.0,,59519.397933,1.0,123.0
86754.0,18.0,Male,10.0,8.0,5.0,5.0,,15203.184724,1.0,125.0
86755.0,28.0,Male,1.0795210693868056e-78,9.0,5.397605346934028e-79,5.397605346934028e-79,,81921.13992,2.0,132.0
86756.0,61.0,Female,12.0,8.0,4.0,8.0,,155059.435632,1.0,125.0
86757.0,78.0,Male,13.0,11.0,5.0,8.0,,12097.230277,2.0,133.0
86759.0,60.0,Female,10.0,8.5,8.0,2.0,,21856.457726,2.0,133.0
86761.0,40.0,Female,2.0,9.5,1.0,1.0,,29395.039539,2.0,122.0
86764.0,19.0,Male,2.0,10.0,2.0,5.397605346934028e-79,,19529.339423,1.0,127.0
86767.0,19.0,Male,2.0,7.0,2.0,5.397605346934028e-79,,23291.010132,2.0,124.0
86771.0,18.0,Male,6.0,8.0,4.0,2.0,,14421.754617,1.0,132.0
86772.0,80.0,Male,5.0,9.5,5.0,5.397605346934028e-79,,13926.974567,2.0,132.0
86773.0,77.0,Female,13.0,8.0,5.0,8.0,,71938.239127,2.0,132.0
86774.0,43.0,Male,6.0,3.0,5.0,1.0,,24609.690858,1.0,121.0
86776.0,28.0,Female,4.0,10.0,4.0,5.397605346934028e-79,,23132.349141,1.0,120.0
86777.0,52.0,Male,4.0,6.0,2.0,2.0,,23427.639174,1.0,129.0
86778.0,40.0,Female,8.0,8.5,8.0,5.397605346934028e-79,,124796.368999,1.0,133.0
86781.0,18.0,Female,1.0795210693868056e-78,7.5,5.397605346934028e-79,5.397605346934028e-79,,15598.663589,2.0,131.0
86782.0,23.0,Female,1.0,8.0,5.397605346934028e-79,1.0,60.0,24269.216147,1.0,124.0
86784.0,64.0,Male,6.0,8.5,4.0,2.0,,21693.095531,1.0,129.0
86785.0,49.0,Female,10.0,8.5,2.0,8.0,,15868.043756,2.0,119.0
86787.0,60.0,Female,1.0,7.5,1.0,5.397605346934028e-79,,22739.627035,1.0,132.0
86790.0,29.0,Male,8.0,8.0,5.397605346934028e-79,8.0,,80819.112454,1.0,131.0
86791.0,80.0,Female,13.0,8.0,5.0,8.0,,70039.883591,1.0,133.0
86792.0,45.0,Male,7.0,7.0,2.0,5.0,,27004.611069,1.0,124.0
86793.0,16.0,Female,12.0,6.5,4.0,8.0,,17717.634774,1.0,129.0
86794.0,71.0,Male,11.0,5.0,3.0,8.0,,19497.665536,1.0,121.0
86795.0,35.0,Female,3.0,6.5,2.0,1.0,,24320.60008,2.0,132.0
86796.0,16.0,Female,1.0795210693868056e-78,8.0,5.397605346934028e-79,5.397605346934028e-79,,68960.536634,2.0,120.0
86798.0,19.0,Male,5.0,7.0,3.0,2.0,,55193.337294,1.0,126.0
86800.0,36.0,Female,4.0,9.0,3.0,1.0,,22891.261867,2.0,132.0
86801.0,30.0,Male,4.0,5.0,3.0,1.0,,25174.190262,1.0,124.0
86802.0,30.0,Female,6.0,7.0,5.0,1.0,,25133.718028,2.0,132.0
86805.0,31.0,Female,3.0,8.0,3.0,5.397605346934028e-79,,25990.795185,1.0,126.0
86806.0,64.0,Male,11.0,11.0,3.0,8.0,,11610.287034,2.0,132.0
86809.0,59.0,Male,8.0,7.0,5.0,3.0,,33073.953022,2.0,132.0
86810.0,36.0,Female,1.0,6.5,1.0,5.397605346934028e-79,,24013.05471,2.0,131.0
86812.0,64.0,Female,2.0,7.0,2.0,5.397605346934028e-79,,12680.585276,2.0,127.0
86814.0,72.0,Male,8.0,8.0,5.397605346934028e-79,8.0,,9033.441989,1.0,127.0
86815.0,33.0,Male,10.0,8.0,2.0,8.0,,26270.332704,1.0,120.0
86816.0,19.0,Male,6.0,8.0,1.0,5.0,,63295.080538,2.0,123.0
86817.0,60.0,Male,4.0,7.5,5.397605346934028e-79,4.0,,7086.432588,2.0,129.0
86818.0,16.0,Female,8.0,10.0,3.0,5.0,,16257.902061,2.0,126.0
86820.0,52.0,Male,1.0,7.5,1.0,5.397605346934028e-79,,16598.29782,2.0,129.0
86824.0,70.0,Male,5.0,8.0,3.0,2.0,,14871.653766,1.0,125.0
86826.0,80.0,Female,6.0,6.0,4.0,2.0,,17279.405297,2.0,121.0
86827.0,42.0,Female,16.0,8.0,8.0,8.0,,16659.845707,2.0,122.0
86829.0,37.0,Male,4.0,8.0,2.0,2.0,,104500.691054,1.0,130.0
86830.0,71.0,Female,11.0,8.5,3.0,8.0,,14280.6066,1.0,128.0
86831.0,70.0,Male,11.0,8.0,3.0,8.0,,10054.514758,1.0,121.0
86833.0,26.0,Female,5.0,9.0,2.0,3.0,,79311.287153,2.0,125.0
86837.0,57.0,Male,10.0,8.0,2.0,8.0,,27258.838143,1.0,131.0
86838.0,44.0,Female,1.0,6.5,1.0,5.397605346934028e-79,,68957.803257,1.0,131.0
86839.0,36.0,Female,1.0,7.5,1.0,5.397605346934028e-79,,5.397605346934028e-79,1.0,119.0
86841.0,23.0,Female,3.0,11.0,3.0,5.397605346934028e-79,,31428.978415,1.0,127.0
86842.0,32.0,Male,5.0,7.0,4.0,1.0,,31000.69768,1.0,128.0
86844.0,39.0,Male,11.0,7.0,3.0,8.0,,28488.769793,1.0,129.0
86847.0,55.0,Male,2.0,8.0,2.0,5.397605346934028e-79,,5.397605346934028e-79,1.0,123.0
86848.0,58.0,Male,10.0,8.0,5.0,5.0,,15053.981277,1.0,119.0
86855.0,39.0,Female,10.0,10.0,2.0,8.0,,22193.001088,1.0,119.0
86856.0,54.0,Male,10.0,6.5,2.0,8.0,,217279.28713,2.0,127.0
86858.0,20.0,Female,3.0,11.0,3.0,5.397605346934028e-79,,27895.323471,1.0,119.0
86859.0,79.0,Male,8.0,9.0,5.397605346934028e-79,8.0,,11659.570137,1.0,133.0
86863.0,24.0,Female,3.0,9.0,3.0,5.397605346934028e-79,,33083.135174,1.0,127.0
86864.0,48.0,Male,2.0,8.5,1.0,1.0,,20795.878195,2.0,132.0
86868.0,22.0,Female,1.0,7.0,1.0,5.397605346934028e-79,,28244.382858,2.0,129.0
86870.0,25.0,Male,10.0,9.0,5.0,5.0,,23897.562557,1.0,124.0
86871.0,73.0,Male,7.0,9.5,4.0,3.0,,15958.517489,2.0,131.0
86872.0,66.0,Female,11.0,7.0,3.0,8.0,,8073.657438,1.0,124.0
